Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value 
HeatRecovery.cc,"""Heat Exchanger Sensible Heating Energy""",Constant::Units::J,thisExchanger.SensHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Latent Gain Rate""",Constant::Units::W,thisExchanger.LatHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Latent Gain Energy""",Constant::Units::J,thisExchanger.LatHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Total Heating Rate""",Constant::Units::W,thisExchanger.TotHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Total Heating Energy""",Constant::Units::J,thisExchanger.TotHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Sensible Cooling Rate""",Constant::Units::W,thisExchanger.SensCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Sensible Cooling Energy""",Constant::Units::J,thisExchanger.SensCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Latent Cooling Rate""",Constant::Units::W,thisExchanger.LatCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Latent Cooling Energy""",Constant::Units::J,thisExchanger.LatCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Total Cooling Rate""",Constant::Units::W,thisExchanger.TotCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Total Cooling Energy""",Constant::Units::J,thisExchanger.TotCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Electricity Rate""",Constant::Units::W,thisExchanger.ElecUseRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Electricity Energy""",Constant::Units::J,thisExchanger.ElecUseEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Sensible Effectiveness""",Constant::Units::None,thisExchanger.SensEffectiveness,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Latent Effectiveness""",Constant::Units::None,thisExchanger.LatEffectiveness,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Supply Air Bypass Mass Flow Rate""",Constant::Units::kg_s,thisExchanger.SupBypassMassFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Exhaust Air Bypass Mass Flow Rate""",Constant::Units::kg_s,thisExchanger.SecBypassMassFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HeatRecovery.cc,"""Heat Exchanger Defrost Time Fraction""",Constant::Units::None,thisExchanger.DefrostFraction,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisExchanger.Name
HighTempRadiantSystem.cc,"""Zone Radiant HVAC Heating Rate""",Constant::Units::W,highTempRadSys.HeatPower,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,highTempRadSys.Name
HighTempRadiantSystem.cc,"""Zone Radiant HVAC Heating Energy""",Constant::Units::J,highTempRadSys.HeatEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,highTempRadSys.Name
HighTempRadiantSystem.cc,"""Zone Radiant HVAC NaturalGas Rate""",Constant::Units::W,highTempRadSys.GasPower,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,highTempRadSys.Name
HighTempRadiantSystem.cc,"""Zone Radiant HVAC NaturalGas Energy""",Constant::Units::J,highTempRadSys.GasEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,highTempRadSys.Name
HighTempRadiantSystem.cc,"""Zone Radiant HVAC Electricity Rate""",Constant::Units::W,highTempRadSys.ElecPower,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,highTempRadSys.Name
HighTempRadiantSystem.cc,"""Zone Radiant HVAC Electricity Energy""",Constant::Units::J,highTempRadSys.ElecEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,highTempRadSys.Name
Humidifiers.cc,"""Humidifier Water Volume Flow Rate""",Constant::Units::m3_s,Humidifier.WaterConsRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier Water Volume""",Constant::Units::m3,Humidifier.WaterCons,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Storage Tank Water Volume Flow Rate""",Constant::Units::m3_s,Humidifier.TankSupplyVdot,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier Storage Tank Water Volume""",Constant::Units::m3,Humidifier.TankSupplyVol,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Starved Storage Tank Water Volume Flow Rate""",Constant::Units::m3_s,Humidifier.StarvedSupplyVdot,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier Starved Storage Tank Water Volume""",Constant::Units::m3,Humidifier.StarvedSupplyVol,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Mains Water Volume""",Constant::Units::m3,Humidifier.StarvedSupplyVol,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Water Volume Flow Rate""",Constant::Units::m3_s,Humidifier.WaterConsRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier Water Volume""",Constant::Units::m3,Humidifier.WaterCons,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Mains Water Volume""",Constant::Units::m3,Humidifier.WaterCons,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Electricity Rate""",Constant::Units::W,Humidifier.ElecUseRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier Electricity Energy""",Constant::Units::J,Humidifier.ElecUseEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier NaturalGas Use Thermal Efficiency""",Constant::Units::None,Humidifier.ThermalEff,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier NaturalGas Rate""",Constant::Units::W,Humidifier.GasUseRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier NaturalGas Energy""",Constant::Units::J,Humidifier.GasUseEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
Humidifiers.cc,"""Humidifier Auxiliary Electricity Rate""",Constant::Units::W,Humidifier.AuxElecUseRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,Humidifier.Name
Humidifiers.cc,"""Humidifier Auxiliary Electricity Energy""",Constant::Units::J,Humidifier.AuxElecUseEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,Humidifier.Name
HVACCooledBeam.cc,"""Zone Air Terminal Beam Sensible Cooling Energy""",Constant::Units::J,CoolBeam(CBNum).BeamCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Beam Chilled Water Energy""",Constant::Units::J,CoolBeam(CBNum).BeamCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Beam Sensible Cooling Rate""",Constant::Units::W,CoolBeam(CBNum).BeamCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Supply Air Sensible Cooling Energy""",Constant::Units::J,CoolBeam(CBNum).SupAirCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Supply Air Sensible Cooling Rate""",Constant::Units::W,CoolBeam(CBNum).SupAirCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Supply Air Sensible Heating Energy""",Constant::Units::J,CoolBeam(CBNum).SupAirHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Supply Air Sensible Heating Rate""",Constant::Units::W,CoolBeam(CBNum).SupAirHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,CoolBeam(CBNum).Name
HVACCooledBeam.cc,"""Zone Air Terminal Outdoor Air Volume Flow Rate""",Constant::Units::m3_s,CoolBeam(CBNum).OutdoorAirFlowRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,CoolBeam(CBNum).Name
HVACDXHeatPumpSystem.cc,"""Coil System Part Load Ratio""",Constant::Units::None,DXHeatPumpSystem(DXHeatSysNum).PartLoadFrac,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,DXHeatPumpSystem(DXHeatSysNum).Name
HVACFourPipeBeam.cc,"""Zone Air Terminal Beam Sensible Cooling Energy""",Constant::Units::J,thisBeam->beamCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Beam Sensible Cooling Rate""",Constant::Units::W,thisBeam->beamCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Beam Sensible Heating Energy""",Constant::Units::J,thisBeam->beamHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Beam Sensible Heating Rate""",Constant::Units::W,thisBeam->beamHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Primary Air Sensible Cooling Energy""",Constant::Units::J,thisBeam->supAirCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Primary Air Sensible Cooling Rate""",Constant::Units::W,thisBeam->supAirCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Primary Air Sensible Heating Energy""",Constant::Units::J,thisBeam->supAirHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Primary Air Sensible Heating Rate""",Constant::Units::W,thisBeam->supAirHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Primary Air Flow Rate""",Constant::Units::m3_s,thisBeam->primAirFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisBeam->name
HVACFourPipeBeam.cc,"""Zone Air Terminal Outdoor Air Volume Flow Rate""",Constant::Units::m3_s,thisBeam->OutdoorAirFlowRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisBeam->name
HVACInterfaceManager.cc,"""Plant Common Pipe Mass Flow Rate""",Constant::Units::kg_s,thisCommonPipe.Flow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACInterfaceManager.cc,"""Plant Common Pipe Temperature""",Constant::Units::C,thisCommonPipe.Temp,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACInterfaceManager.cc,"""Plant Common Pipe Flow Direction Status""",Constant::Units::None,thisCommonPipe.FlowDir,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACInterfaceManager.cc,"""Plant Common Pipe Primary Mass Flow Rate""",Constant::Units::kg_s,thisCommonPipe.PriCPLegFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACInterfaceManager.cc,"""Plant Common Pipe Secondary Mass Flow Rate""",Constant::Units::kg_s,thisCommonPipe.SecCPLegFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACInterfaceManager.cc,"""Plant Common Pipe Primary to Secondary Mass Flow Rate""",Constant::Units::kg_s,thisCommonPipe.PriToSecFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACInterfaceManager.cc,"""Plant Common Pipe Secondary to Primary Mass Flow Rate""",Constant::Units::kg_s,thisCommonPipe.SecToPriFlow,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisPlantLoop.Name
HVACManager.cc,"""HVAC System Solver Iteration Count""",Constant::Units::None,state.dataHVACMgr->HVACManageIteration,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,"""SimHVAC"""
HVACManager.cc,"""Air System Solver Iteration Count""",Constant::Units::None,state.dataHVACMgr->RepIterAir,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,"""SimHVAC"""
HVACManager.cc,"""Air System Relief Air Total Heat Loss Energy""",Constant::Units::J,state.dataHeatBal->SysTotalHVACReliefHeatLoss,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,"""SimHVAC"""
HVACManager.cc,"""HVAC System Total Heat Rejection Energy""",Constant::Units::J,state.dataHeatBal->SysTotalHVACRejectHeatLoss,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,"""SimHVAC"""
HVACManager.cc,"""Plant Solver Sub Iteration Count""",Constant::Units::None,state.dataPlnt->PlantManageSubIterations,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,"""SimHVAC"""
HVACManager.cc,"""Plant Solver Half Loop Calls Count""",Constant::Units::None,state.dataPlnt->PlantManageHalfLoopCalls,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,"""SimHVAC"""
HVACMultiSpeedHeatPump.cc,"""Unitary System Ancillary Electricity Rate""",Constant::Units::W,thisMSHeatPump.AuxElecPower,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Cooling Ancillary Electricity Energy""",Constant::Units::J,thisMSHPReport.AuxElecCoolConsumption,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Heating Ancillary Electricity Energy""",Constant::Units::J,thisMSHPReport.AuxElecHeatConsumption,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Fan Part Load Ratio""",Constant::Units::None,thisMSHeatPump.FanPartLoadRatio,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Compressor Part Load Ratio""",Constant::Units::None,thisMSHeatPump.CompPartLoadRatio,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Electricity Rate""",Constant::Units::W,thisMSHeatPump.ElecPower,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Electricity Energy""",Constant::Units::J,thisMSHPReport.ElecPowerConsumption,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System DX Coil Cycling Ratio""",Constant::Units::None,thisMSHPReport.CycRatio,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System DX Coil Speed Ratio""",Constant::Units::None,thisMSHPReport.SpeedRatio,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System DX Coil Speed Level""",Constant::Units::None,thisMSHPReport.SpeedNum,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Total Cooling Rate""",Constant::Units::W,thisMSHeatPump.TotCoolEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Total Heating Rate""",Constant::Units::W,thisMSHeatPump.TotHeatEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Sensible Cooling Rate""",Constant::Units::W,thisMSHeatPump.SensCoolEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Sensible Heating Rate""",Constant::Units::W,thisMSHeatPump.SensHeatEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Latent Cooling Rate""",Constant::Units::W,thisMSHeatPump.LatCoolEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Latent Heating Rate""",Constant::Units::W,thisMSHeatPump.LatHeatEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Heat Recovery Rate""",Constant::Units::W,thisMSHeatPump.HeatRecoveryRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Heat Recovery Inlet Temperature""",Constant::Units::C,thisMSHeatPump.HeatRecoveryInletTemp,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Heat Recovery Outlet Temperature""",Constant::Units::C,thisMSHeatPump.HeatRecoveryOutletTemp,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Heat Recovery Fluid Mass Flow Rate""",Constant::Units::kg_s,thisMSHeatPump.HeatRecoveryMassFlowRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisMSHeatPump.Name
HVACMultiSpeedHeatPump.cc,"""Unitary System Heat Recovery Energy""",Constant::Units::J,thisMSHPReport.HeatRecoveryEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisMSHeatPump.Name
HVACSingleDuctInduc.cc,"""Zone Air Terminal Outdoor Air Volume Flow Rate""",Constant::Units::m3_s,state.dataHVACSingleDuctInduc->IndUnit(IUNum).OutdoorAirFlowRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,state.dataHVACSingleDuctInduc->IndUnit(IUNum).Name
HVACStandAloneERV.cc,"""Zone Ventilator Sensible Cooling Rate""",Constant::Units::W,standAloneERV.SensCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Sensible Cooling Energy""",Constant::Units::J,standAloneERV.SensCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Latent Cooling Rate""",Constant::Units::W,standAloneERV.LatCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Latent Cooling Energy""",Constant::Units::J,standAloneERV.LatCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Total Cooling Rate""",Constant::Units::W,standAloneERV.TotCoolingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Total Cooling Energy""",Constant::Units::J,standAloneERV.TotCoolingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Sensible Heating Rate""",Constant::Units::W,standAloneERV.SensHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Sensible Heating Energy""",Constant::Units::J,standAloneERV.SensHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Latent Heating Rate""",Constant::Units::W,standAloneERV.LatHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Latent Heating Energy""",Constant::Units::J,standAloneERV.LatHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Total Heating Rate""",Constant::Units::W,standAloneERV.TotHeatingRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Total Heating Energy""",Constant::Units::J,standAloneERV.TotHeatingEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Electricity Rate""",Constant::Units::W,standAloneERV.ElecUseRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Electricity Energy""",Constant::Units::J,standAloneERV.ElecUseEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,standAloneERV.Name
HVACStandAloneERV.cc,"""Zone Ventilator Supply Fan Availability Status""",Constant::Units::None,(int &)standAloneERV.availStatus,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,standAloneERV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Total Heating Rate""",Constant::Units::W,thisCBVAV.TotHeatEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Total Heating Energy""",Constant::Units::J,thisCBVAV.TotHeatEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Total Cooling Rate""",Constant::Units::W,thisCBVAV.TotCoolEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Total Cooling Energy""",Constant::Units::J,thisCBVAV.TotCoolEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Sensible Heating Rate""",Constant::Units::W,thisCBVAV.SensHeatEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Sensible Heating Energy""",Constant::Units::J,thisCBVAV.SensHeatEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Sensible Cooling Rate""",Constant::Units::W,thisCBVAV.SensCoolEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Sensible Cooling Energy""",Constant::Units::J,thisCBVAV.SensCoolEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Latent Heating Rate""",Constant::Units::W,thisCBVAV.LatHeatEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Latent Heating Energy""",Constant::Units::J,thisCBVAV.LatHeatEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Latent Cooling Rate""",Constant::Units::W,thisCBVAV.LatCoolEnergyRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Latent Cooling Energy""",Constant::Units::J,thisCBVAV.LatCoolEnergy,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Electricity Rate""",Constant::Units::W,thisCBVAV.ElecPower,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Electricity Energy""",Constant::Units::J,thisCBVAV.ElecConsumption,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Sum,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Fan Part Load Ratio""",Constant::Units::None,thisCBVAV.FanPartLoadRatio,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Compressor Part Load Ratio""",Constant::Units::None,thisCBVAV.CompPartLoadRatio,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Bypass Air Mass Flow Rate""",Constant::Units::kg_s,thisCBVAV.BypassMassFlowRate,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
HVACUnitaryBypassVAV.cc,"""Unitary System Air Outlet Setpoint Temperature""",Constant::Units::C,thisCBVAV.OutletTempSetPoint,OutputProcessor::TimeStepType::System,OutputProcessor::StoreType::Average,thisCBVAV.Name
